Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100% 
PATCH,/tasks/1652,1,0,130.81360000069253,130.81360000069253,130.81360000069253,130.81360000069253,90.0,0.004176017457586225,0.0,130,130,130,130,130,130,130,130,130,130,130
DELETE,/tasks/1653,1,0,11.091499996837229,11.091499996837229,11.091499996837229,11.091499996837229,0.0,0.004176017457586225,0.0,11,11,11,11,11,11,11,11,11,11,11
PATCH,/tasks/1654,2,0,271.9971999977133,375.69095000071684,271.9971999977133,479.38470000372035,89.5,0.00835203491517245,0.0,480,480,480,480,480,480,480,480,480,480,480
DELETE,/tasks/1657,1,0,963.4242999964044,963.4242999964044,963.4242999964044,963.4242999964044,0.0,0.004176017457586225,0.0,960,960,960,960,960,960,960,960,960,960,960
DELETE,/tasks/1658,1,0,673.4204000022146,673.4204000022146,673.4204000022146,673.4204000022146,0.0,0.004176017457586225,0.0,670,670,670,670,670,670,670,670,670,670,670
DELETE,/tasks/1659,1,0,11.223199995583855,11.223199995583855,11.223199995583855,11.223199995583855,0.0,0.004176017457586225,0.0,11,11,11,11,11,11,11,11,11,11,11
PATCH,/tasks/1659,1,0,1795.6358999945223,1795.6358999945223,1795.6358999945223,1795.6358999945223,98.0,0.004176017457586225,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
PUT,/tasks/1659,2,0,390.0,535.0733000013861,386.27290000295034,683.8736999998218,97.0,0.00835203491517245,0.0,680,680,680,680,680,680,680,680,680,680,680
DELETE,/tasks/1661,1,0,106.81250000197906,106.81250000197906,106.81250000197906,106.81250000197906,0.0,0.004176017457586225,0.0,110,110,110,110,110,110,110,110,110,110,110
PATCH,/tasks/1661,3,0,44,35.26830000191694,5.529400004888885,56.05920000380138,97.33333333333333,0.012528052372758674,0.0,44,44,56,56,56,56,56,56,56,56,56
PUT,/tasks/1661,2,0,250.0,424.5131499992567,245.53719999676105,603.4891000017524,97.0,0.00835203491517245,0.0,600,600,600,600,600,600,600,600,600,600,600
DELETE,/tasks/1662,1,0,198.50299999961862,198.50299999961862,198.50299999961862,198.50299999961862,0.0,0.004176017457586225,0.0,200,200,200,200,200,200,200,200,200,200,200
DELETE,/tasks/1665,1,0,14.776399999391288,14.776399999391288,14.776399999391288,14.776399999391288,0.0,0.004176017457586225,0.0,15,15,15,15,15,15,15,15,15,15,15
PATCH,/tasks/1667,1,0,863.8341000041692,863.8341000041692,863.8341000041692,863.8341000041692,89.0,0.004176017457586225,0.0,860,860,860,860,860,860,860,860,860,860,860
GET,/tasks/1669,1,0,4.8386999987997115,4.8386999987997115,4.8386999987997115,4.8386999987997115,90.0,0.004176017457586225,0.0,5,5,5,5,5,5,5,5,5,5,5
DELETE,/tasks/1670,1,0,7.769399999233428,7.769399999233428,7.769399999233428,7.769399999233428,0.0,0.004176017457586225,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/tasks/1671,1,0,16.286000005493406,16.286000005493406,16.286000005493406,16.286000005493406,97.0,0.004176017457586225,0.0,16,16,16,16,16,16,16,16,16,16,16
PATCH,/tasks/1671,3,0,67,348.20856666677474,43.58350000256905,934.2777999991085,97.33333333333333,0.012528052372758674,0.0,67,67,930,930,930,930,930,930,930,930,930
PUT,/tasks/1671,3,0,12,73.10783332892849,8.432999995420687,199.1887999975006,97.0,0.012528052372758674,0.0,12,12,200,200,200,200,200,200,200,200,200
DELETE,/tasks/1672,1,0,9.017700002004858,9.017700002004858,9.017700002004858,9.017700002004858,0.0,0.004176017457586225,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/tasks/1673,1,0,6.808599995565601,6.808599995565601,6.808599995565601,6.808599995565601,90.0,0.004176017457586225,0.0,7,7,7,7,7,7,7,7,7,7,7
PATCH,/tasks/1675,1,0,6.651600000623148,6.651600000623148,6.651600000623148,6.651600000623148,90.0,0.004176017457586225,0.0,7,7,7,7,7,7,7,7,7,7,7
PATCH,/tasks/1676,1,0,28.469199998653494,28.469199998653494,28.469199998653494,28.469199998653494,90.0,0.004176017457586225,0.0,28,28,28,28,28,28,28,28,28,28,28
PATCH,/tasks/1677,1,0,36.07039999769768,36.07039999769768,36.07039999769768,36.07039999769768,89.0,0.004176017457586225,0.0,36,36,36,36,36,36,36,36,36,36,36
GET,/tasks/1678,1,0,31.650500000978354,31.650500000978354,31.650500000978354,31.650500000978354,90.0,0.004176017457586225,0.0,32,32,32,32,32,32,32,32,32,32,32
GET,/tasks/1680,1,0,89.86149999691406,89.86149999691406,89.86149999691406,89.86149999691406,97.0,0.004176017457586225,0.0,90,90,90,90,90,90,90,90,90,90,90
PUT,/tasks/1680,1,0,39.24859999824548,39.24859999824548,39.24859999824548,39.24859999824548,97.0,0.004176017457586225,0.0,39,39,39,39,39,39,39,39,39,39,39
GET,/tasks/1681,1,0,75.45270000264281,75.45270000264281,75.45270000264281,75.45270000264281,90.0,0.004176017457586225,0.0,75,75,75,75,75,75,75,75,75,75,75
GET,/tasks/1685,1,0,84.04959999461425,84.04959999461425,84.04959999461425,84.04959999461425,90.0,0.004176017457586225,0.0,84,84,84,84,84,84,84,84,84,84,84
DELETE,/tasks/1686,1,0,9.506199996394571,9.506199996394571,9.506199996394571,9.506199996394571,0.0,0.004176017457586225,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/tasks/1686,2,0,4.471599997486919,4.942949999531265,4.471599997486919,5.4143000015756115,90.0,0.00835203491517245,0.0,5,5,5,5,5,5,5,5,5,5,5
PATCH,/tasks/1688,1,0,6.029899996065069,6.029899996065069,6.029899996065069,6.029899996065069,97.0,0.004176017457586225,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/tasks/1688,1,0,119.73769999895012,119.73769999895012,119.73769999895012,119.73769999895012,97.0,0.004176017457586225,0.0,120,120,120,120,120,120,120,120,120,120,120
GET,/tasks/1689,2,0,7.254500000271946,11.064350001106504,7.254500000271946,14.874200001941063,90.0,0.00835203491517245,0.0,15,15,15,15,15,15,15,15,15,15,15
PUT,/tasks/1689,1,0,42.62649999873247,42.62649999873247,42.62649999873247,42.62649999873247,97.0,0.004176017457586225,0.0,43,43,43,43,43,43,43,43,43,43,43
DELETE,/tasks/1691,1,0,24.78479999990668,24.78479999990668,24.78479999990668,24.78479999990668,0.0,0.004176017457586225,0.0,25,25,25,25,25,25,25,25,25,25,25
DELETE,/tasks/1692,1,0,11.280999999144115,11.280999999144115,11.280999999144115,11.280999999144115,0.0,0.004176017457586225,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/tasks/1692,3,0,5,5.4905666668976965,4.571099998429418,6.591700002900325,90.0,0.012528052372758674,0.0,5,5,7,7,7,7,7,7,7,7,7
DELETE,/tasks/1695,1,0,9.773899997526314,9.773899997526314,9.773899997526314,9.773899997526314,0.0,0.004176017457586225,0.0,10,10,10,10,10,10,10,10,10,10,10
PUT,/tasks/1695,1,0,37.62100000312785,37.62100000312785,37.62100000312785,37.62100000312785,97.0,0.004176017457586225,0.0,38,38,38,38,38,38,38,38,38,38,38
GET,/tasks/1696,1,0,11.106199999630917,11.106199999630917,11.106199999630917,11.106199999630917,90.0,0.004176017457586225,0.0,11,11,11,11,11,11,11,11,11,11,11
PATCH,/tasks/1696,2,0,34.394399997836445,149.93730000060168,34.394399997836445,265.4802000033669,89.5,0.00835203491517245,0.0,270,270,270,270,270,270,270,270,270,270,270
PATCH,/tasks/1697,1,0,13.881099999707658,13.881099999707658,13.881099999707658,13.881099999707658,90.0,0.004176017457586225,0.0,14,14,14,14,14,14,14,14,14,14,14
DELETE,/tasks/1698,1,0,7.911200002126861,7.911200002126861,7.911200002126861,7.911200002126861,0.0,0.004176017457586225,0.0,8,8,8,8,8,8,8,8,8,8,8
DELETE,/tasks/1699,1,0,303.030499999295,303.030499999295,303.030499999295,303.030499999295,0.0,0.004176017457586225,0.0,300,300,300,300,300,300,300,300,300,300,300
GET,/tasks/1699,3,0,7,14.963933332182933,3.809900001215283,34.125999998650514,90.0,0.012528052372758674,0.0,7,7,34,34,34,34,34,34,34,34,34
PATCH,/tasks/1699,1,0,6.767500002752058,6.767500002752058,6.767500002752058,6.767500002752058,90.0,0.004176017457586225,0.0,7,7,7,7,7,7,7,7,7,7,7
PATCH,/tasks/1700,1,0,195.7914000013261,195.7914000013261,195.7914000013261,195.7914000013261,90.0,0.004176017457586225,0.0,200,200,200,200,200,200,200,200,200,200,200
PUT,/tasks/1703,1,0,1139.0062999998918,1139.0062999998918,1139.0062999998918,1139.0062999998918,97.0,0.004176017457586225,0.0,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
DELETE,/tasks/1705,1,0,1857.156499994744,1857.156499994744,1857.156499994744,1857.156499994744,0.0,0.004176017457586225,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
PATCH,/tasks/1705,1,0,117.80900000303518,117.80900000303518,117.80900000303518,117.80900000303518,89.0,0.004176017457586225,0.0,120,120,120,120,120,120,120,120,120,120,120
GET,/tasks/1706,1,0,34.48260000004666,34.48260000004666,34.48260000004666,34.48260000004666,90.0,0.004176017457586225,0.0,34,34,34,34,34,34,34,34,34,34,34
PATCH,/tasks/1706,2,0,62.04430000070715,105.95620000094641,62.04430000070715,149.86810000118567,89.5,0.00835203491517245,0.0,150,150,150,150,150,150,150,150,150,150,150
GET,/tasks/1707,1,0,3.2741999966674484,3.2741999966674484,3.2741999966674484,3.2741999966674484,97.0,0.004176017457586225,0.0,3,3,3,3,3,3,3,3,3,3,3
PUT,/tasks/1707,1,0,11.5769000040018,11.5769000040018,11.5769000040018,11.5769000040018,97.0,0.004176017457586225,0.0,12,12,12,12,12,12,12,12,12,12,12
PATCH,/tasks/1709,1,0,623.4459999977844,623.4459999977844,623.4459999977844,623.4459999977844,89.0,0.004176017457586225,0.0,620,620,620,620,620,620,620,620,620,620,620
DELETE,/tasks/1710,1,0,127.42569999682019,127.42569999682019,127.42569999682019,127.42569999682019,0.0,0.004176017457586225,0.0,130,130,130,130,130,130,130,130,130,130,130
PATCH,/tasks/1710,1,0,549.385300000722,549.385300000722,549.385300000722,549.385300000722,89.0,0.004176017457586225,0.0,550,550,550,550,550,550,550,550,550,550,550
PUT,/tasks/1711,1,0,53.75880000065081,53.75880000065081,53.75880000065081,53.75880000065081,97.0,0.004176017457586225,0.0,54,54,54,54,54,54,54,54,54,54,54
PATCH,/tasks/1712,1,0,57.889200004865415,57.889200004865415,57.889200004865415,57.889200004865415,89.0,0.004176017457586225,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/tasks/1713,1,0,3.636900000856258,3.636900000856258,3.636900000856258,3.636900000856258,89.0,0.004176017457586225,0.0,4,4,4,4,4,4,4,4,4,4,4
PATCH,/tasks/1713,1,0,20.244999999704305,20.244999999704305,20.244999999704305,20.244999999704305,89.0,0.004176017457586225,0.0,20,20,20,20,20,20,20,20,20,20,20
PUT,/tasks/1713,1,0,52.91579999902751,52.91579999902751,52.91579999902751,52.91579999902751,97.0,0.004176017457586225,0.0,53,53,53,53,53,53,53,53,53,53,53
DELETE,/tasks/1715,1,0,60.14819999836618,60.14819999836618,60.14819999836618,60.14819999836618,0.0,0.004176017457586225,0.0,60,60,60,60,60,60,60,60,60,60,60
PATCH,/tasks/1718,1,0,12.476500000047963,12.476500000047963,12.476500000047963,12.476500000047963,97.0,0.004176017457586225,0.0,12,12,12,12,12,12,12,12,12,12,12
PUT,/tasks/1718,2,0,43.18810000404483,51.371500001550885,43.18810000404483,59.55489999905694,96.5,0.00835203491517245,0.0,60,60,60,60,60,60,60,60,60,60,60
DELETE,/tasks/1719,1,0,343.6078000013367,343.6078000013367,343.6078000013367,343.6078000013367,0.0,0.004176017457586225,0.0,340,340,340,340,340,340,340,340,340,340,340
PUT,/tasks/1723,1,0,21.208099999057595,21.208099999057595,21.208099999057595,21.208099999057595,96.0,0.004176017457586225,0.0,21,21,21,21,21,21,21,21,21,21,21
GET,/tasks/1724,1,0,5.084399999759626,5.084399999759626,5.084399999759626,5.084399999759626,90.0,0.004176017457586225,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/tasks/1725,2,0,3.4630999944056384,4.44134999634116,3.4630999944056384,5.419599998276681,88.0,0.00835203491517245,0.0,5,5,5,5,5,5,5,5,5,5,5
PATCH,/tasks/1725,1,0,16.787900000053924,16.787900000053924,16.787900000053924,16.787900000053924,88.0,0.004176017457586225,0.0,17,17,17,17,17,17,17,17,17,17,17
GET,/tasks/1726,1,0,23.455700000340585,23.455700000340585,23.455700000340585,23.455700000340585,90.0,0.004176017457586225,0.0,23,23,23,23,23,23,23,23,23,23,23
PATCH,/tasks/1727,2,0,110.0,114.63519999961136,109.42599999543745,119.84440000378527,89.5,0.00835203491517245,0.0,120,120,120,120,120,120,120,120,120,120,120
PUT,/tasks/1728,1,0,37.63690000050701,37.63690000050701,37.63690000050701,37.63690000050701,97.0,0.004176017457586225,0.0,38,38,38,38,38,38,38,38,38,38,38
GET,/tasks/1729,1,0,1139.9581000005128,1139.9581000005128,1139.9581000005128,1139.9581000005128,90.0,0.004176017457586225,0.0,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
DELETE,/tasks/1730,1,0,287.4228000000585,287.4228000000585,287.4228000000585,287.4228000000585,0.0,0.004176017457586225,0.0,290,290,290,290,290,290,290,290,290,290,290
GET,/tasks/1730,1,0,5.355799999961164,5.355799999961164,5.355799999961164,5.355799999961164,97.0,0.004176017457586225,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/tasks/1730,3,0,220.0,169.29516666520308,10.504699996090494,273.2269999978598,97.0,0.012528052372758674,0.0,220,220,270,270,270,270,270,270,270,270,270
GET,/tasks/1731,1,0,145.02109999739332,145.02109999739332,145.02109999739332,145.02109999739332,97.0,0.004176017457586225,0.0,150,150,150,150,150,150,150,150,150,150,150
PUT,/tasks/1731,1,0,10.779600001114886,10.779600001114886,10.779600001114886,10.779600001114886,97.0,0.004176017457586225,0.0,11,11,11,11,11,11,11,11,11,11,11
DELETE,/tasks/1733,1,0,20.69649999612011,20.69649999612011,20.69649999612011,20.69649999612011,0.0,0.004176017457586225,0.0,21,21,21,21,21,21,21,21,21,21,21
GET,/tasks/1733,1,0,930.462999996962,930.462999996962,930.462999996962,930.462999996962,90.0,0.004176017457586225,0.0,930,930,930,930,930,930,930,930,930,930,930
DELETE,/tasks/1734,1,0,12.796900002285838,12.796900002285838,12.796900002285838,12.796900002285838,0.0,0.004176017457586225,0.0,13,13,13,13,13,13,13,13,13,13,13
DELETE,/tasks/1735,1,0,1137.8768000067794,1137.8768000067794,1137.8768000067794,1137.8768000067794,0.0,0.004176017457586225,0.0,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
PUT,/tasks/1735,1,0,14.355599996633828,14.355599996633828,14.355599996633828,14.355599996633828,97.0,0.004176017457586225,0.0,14,14,14,14,14,14,14,14,14,14,14
PATCH,/tasks/1740,3,0,38,72.89203333493788,6.011800003761891,174.35300000215648,97.33333333333333,0.012528052372758674,0.0,38,38,170,170,170,170,170,170,170,170,170
PUT,/tasks/1740,1,0,473.7472999986494,473.7472999986494,473.7472999986494,473.7472999986494,97.0,0.004176017457586225,0.0,470,470,470,470,470,470,470,470,470,470,470
DELETE,/tasks/1741,1,0,158.86799999861978,158.86799999861978,158.86799999861978,158.86799999861978,0.0,0.004176017457586225,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/tasks/1741,1,0,33.47380000195699,33.47380000195699,33.47380000195699,33.47380000195699,97.0,0.004176017457586225,0.0,33,33,33,33,33,33,33,33,33,33,33
PATCH,/tasks/1743,1,0,115.86069999611937,115.86069999611937,115.86069999611937,115.86069999611937,97.0,0.004176017457586225,0.0,120,120,120,120,120,120,120,120,120,120,120
PUT,/tasks/1743,1,0,8.051400000113063,8.051400000113063,8.051400000113063,8.051400000113063,97.0,0.004176017457586225,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/tasks/1744,2,0,11.147799996251706,24.26719999857596,11.147799996251706,37.386600000900216,93.5,0.00835203491517245,0.0,37,37,37,37,37,37,37,37,37,37,37
PUT,/tasks/1744,4,0,16,110.49315000127535,14.161400002194569,387.64890000311425,97.0,0.0167040698303449,0.0,24,24,390,390,390,390,390,390,390,390,390
DELETE,/tasks/1745,1,0,7.768700001179241,7.768700001179241,7.768700001179241,7.768700001179241,0.0,0.004176017457586225,0.0,8,8,8,8,8,8,8,8,8,8,8
PATCH,/tasks/1745,1,0,14.615400003094692,14.615400003094692,14.615400003094692,14.615400003094692,90.0,0.004176017457586225,0.0,15,15,15,15,15,15,15,15,15,15,15
PUT,/tasks/1746,1,0,584.4757000013487,584.4757000013487,584.4757000013487,584.4757000013487,97.0,0.004176017457586225,0.0,580,580,580,580,580,580,580,580,580,580,580
PUT,/tasks/1747,1,0,210.7490999987931,210.7490999987931,210.7490999987931,210.7490999987931,97.0,0.004176017457586225,0.0,210,210,210,210,210,210,210,210,210,210,210
PUT,/tasks/1750,1,0,1053.1711999938125,1053.1711999938125,1053.1711999938125,1053.1711999938125,97.0,0.004176017457586225,0.0,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
DELETE,/tasks/1752,1,0,29.16910000203643,29.16910000203643,29.16910000203643,29.16910000203643,0.0,0.004176017457586225,0.0,29,29,29,29,29,29,29,29,29,29,29
PUT,/tasks/1752,1,0,11.302399994747248,11.302399994747248,11.302399994747248,11.302399994747248,96.0,0.004176017457586225,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/tasks/1753,1,0,5.374599997594487,5.374599997594487,5.374599997594487,5.374599997594487,90.0,0.004176017457586225,0.0,5,5,5,5,5,5,5,5,5,5,5
PATCH,/tasks/1756,1,0,5.178900006285403,5.178900006285403,5.178900006285403,5.178900006285403,90.0,0.004176017457586225,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/tasks/1758,2,0,10.098099999595433,61.23289999959525,10.098099999595433,112.36769999959506,89.0,0.00835203491517245,0.0,110,110,110,110,110,110,110,110,110,110,110
PATCH,/tasks/1758,4,0,25,169.98730000159412,9.831099996517878,540.3825000030338,88.5,0.0167040698303449,0.0,100,100,540,540,540,540,540,540,540,540,540
DELETE,/tasks/1761,1,0,9.599699995305855,9.599699995305855,9.599699995305855,9.599699995305855,0.0,0.004176017457586225,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/tasks/1761,1,0,3.8626999958069064,3.8626999958069064,3.8626999958069064,3.8626999958069064,90.0,0.004176017457586225,0.0,4,4,4,4,4,4,4,4,4,4,4
PATCH,/tasks/1762,1,0,5.283000005874783,5.283000005874783,5.283000005874783,5.283000005874783,90.0,0.004176017457586225,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/tasks/1766,1,0,16.056599997682497,16.056599997682497,16.056599997682497,16.056599997682497,90.0,0.004176017457586225,0.0,16,16,16,16,16,16,16,16,16,16,16
GET,/tasks/1767,1,0,7.072899999911897,7.072899999911897,7.072899999911897,7.072899999911897,90.0,0.004176017457586225,0.0,7,7,7,7,7,7,7,7,7,7,7
PATCH,/tasks/1768,2,0,12,17.90629999959492,11.629000000539236,24.183599998650607,88.5,0.00835203491517245,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/tasks/1773,1,0,16.780600002675783,16.780600002675783,16.780600002675783,16.780600002675783,97.0,0.004176017457586225,0.0,17,17,17,17,17,17,17,17,17,17,17
PUT,/tasks/1773,1,0,8.352400000148918,8.352400000148918,8.352400000148918,8.352400000148918,97.0,0.004176017457586225,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/tasks/1774,1,0,14.176799995766487,14.176799995766487,14.176799995766487,14.176799995766487,97.0,0.004176017457586225,0.0,14,14,14,14,14,14,14,14,14,14,14
PATCH,/tasks/1774,1,0,24.20180000626715,24.20180000626715,24.20180000626715,24.20180000626715,89.0,0.004176017457586225,0.0,24,24,24,24,24,24,24,24,24,24,24
PUT,/tasks/1774,2,0,52,74.74274999913177,51.78200000227662,97.70349999598693,97.0,0.00835203491517245,0.0,98,98,98,98,98,98,98,98,98,98,98
DELETE,/tasks/1776,1,0,890.3827000031015,890.3827000031015,890.3827000031015,890.3827000031015,0.0,0.004176017457586225,0.0,890,890,890,890,890,890,890,890,890,890,890
GET,/tasks/1776,1,0,3.832000002148561,3.832000002148561,3.832000002148561,3.832000002148561,90.0,0.004176017457586225,0.0,4,4,4,4,4,4,4,4,4,4,4
PATCH,/tasks/1776,3,0,70,121.89950000174576,4.634900004020892,291.52610000164714,89.66666666666667,0.012528052372758674,0.0,70,70,290,290,290,290,290,290,290,290,290
GET,/tasks/1777,1,0,5.426399999123532,5.426399999123532,5.426399999123532,5.426399999123532,97.0,0.004176017457586225,0.0,5,5,5,5,5,5,5,5,5,5,5
PATCH,/tasks/1777,2,0,10,61.027499999909196,9.525900000880938,112.52909999893745,93.5,0.00835203491517245,0.0,110,110,110,110,110,110,110,110,110,110,110
PUT,/tasks/1777,3,0,1700.0,1552.6888999981263,10.678499995265156,2970.869099997799,97.0,0.012528052372758674,0.0,1700,1700,3000,3000,3000,3000,3000,3000,3000,3000,3000
DELETE,/tasks/1778,1,0,180.86439999751747,180.86439999751747,180.86439999751747,180.86439999751747,0.0,0.004176017457586225,0.0,180,180,180,180,180,180,180,180,180,180,180
DELETE,/tasks/1781,1,0,10.473099995579105,10.473099995579105,10.473099995579105,10.473099995579105,0.0,0.004176017457586225,0.0,10,10,10,10,10,10,10,10,10,10,10
PATCH,/tasks/1783,1,0,784.8780999993323,784.8780999993323,784.8780999993323,784.8780999993323,98.0,0.004176017457586225,0.0,780,780,780,780,780,780,780,780,780,780,780
PUT,/tasks/1783,1,0,13.830600000801496,13.830600000801496,13.830600000801496,13.830600000801496,97.0,0.004176017457586225,0.0,14,14,14,14,14,14,14,14,14,14,14
GET,/tasks/1785,2,0,9,330.0142499974754,8.989199995994568,651.0392999989563,90.0,0.00835203491517245,0.0,650,650,650,650,650,650,650,650,650,650,650
DELETE,/tasks/1786,1,0,861.6044000009424,861.6044000009424,861.6044000009424,861.6044000009424,0.0,0.004176017457586225,0.0,860,860,860,860,860,860,860,860,860,860,860
PATCH,/tasks/1786,1,0,11.327099993650336,11.327099993650336,11.327099993650336,11.327099993650336,89.0,0.004176017457586225,0.0,11,11,11,11,11,11,11,11,11,11,11
PATCH,/tasks/1787,1,0,9.670299994468223,9.670299994468223,9.670299994468223,9.670299994468223,90.0,0.004176017457586225,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/tasks/1788,3,0,27,49.13729999922604,6.877799998619594,113.57190000126138,94.0,0.012528052372758674,0.0,27,27,110,110,110,110,110,110,110,110,110
PATCH,/tasks/1788,2,0,13,102.93679999813321,12.515999995230231,193.3576000010362,97.0,0.00835203491517245,0.0,190,190,190,190,190,190,190,190,190,190,190
PUT,/tasks/1788,4,0,19,240.68440000155533,12.410399998771027,877.1388000022853,96.75,0.0167040698303449,0.0,55,55,880,880,880,880,880,880,880,880,880
PATCH,/tasks/1789,2,0,9.365699996124022,160.93465000085416,9.365699996124022,312.5036000055843,89.5,0.00835203491517245,0.0,310,310,310,310,310,310,310,310,310,310,310
PUT,/tasks/1790,1,0,915.3327000021818,915.3327000021818,915.3327000021818,915.3327000021818,97.0,0.004176017457586225,0.0,920,920,920,920,920,920,920,920,920,920,920
GET,/tasks/1793,1,0,6.6686999998637475,6.6686999998637475,6.6686999998637475,6.6686999998637475,90.0,0.004176017457586225,0.0,7,7,7,7,7,7,7,7,7,7,7
DELETE,/tasks/1796,1,0,37.48060000361875,37.48060000361875,37.48060000361875,37.48060000361875,0.0,0.004176017457586225,0.0,37,37,37,37,37,37,37,37,37,37,37
GET,/tasks/1796,2,0,10.320299996237736,15.971249998983694,10.320299996237736,21.622200001729652,90.0,0.00835203491517245,0.0,22,22,22,22,22,22,22,22,22,22,22
DELETE,/tasks/1797,1,0,6.96800000150688,6.96800000150688,6.96800000150688,6.96800000150688,0.0,0.004176017457586225,0.0,7,7,7,7,7,7,7,7,7,7,7
DELETE,/tasks/1798,1,0,216.91460000147345,216.91460000147345,216.91460000147345,216.91460000147345,0.0,0.004176017457586225,0.0,220,220,220,220,220,220,220,220,220,220,220
PATCH,/tasks/1798,1,0,32.715299996198155,32.715299996198155,32.715299996198155,32.715299996198155,90.0,0.004176017457586225,0.0,33,33,33,33,33,33,33,33,33,33,33
PUT,/tasks/1799,1,0,439.56279999838443,439.56279999838443,439.56279999838443,439.56279999838443,97.0,0.004176017457586225,0.0,440,440,440,440,440,440,440,440,440,440,440
GET,/tasks/1804,1,0,91.5895000071032,91.5895000071032,91.5895000071032,91.5895000071032,97.0,0.004176017457586225,0.0,92,92,92,92,92,92,92,92,92,92,92
PUT,/tasks/1804,1,0,377.1575999999186,377.1575999999186,377.1575999999186,377.1575999999186,97.0,0.004176017457586225,0.0,380,380,380,380,380,380,380,380,380,380,380
PATCH,/tasks/1806,2,0,8,11.390150000806898,7.739300002867822,15.040999998745974,89.0,0.00835203491517245,0.0,15,15,15,15,15,15,15,15,15,15,15
PUT,/tasks/1806,1,0,482.58979999809526,482.58979999809526,482.58979999809526,482.58979999809526,97.0,0.004176017457586225,0.0,480,480,480,480,480,480,480,480,480,480,480
DELETE,/tasks/1807,1,0,398.22420000564307,398.22420000564307,398.22420000564307,398.22420000564307,0.0,0.004176017457586225,0.0,400,400,400,400,400,400,400,400,400,400,400
PATCH,/tasks/1808,3,0,10,33.49170000243854,6.720400000631344,83.5746000011568,92.33333333333333,0.012528052372758674,0.0,10,10,84,84,84,84,84,84,84,84,84
PUT,/tasks/1808,1,0,42.97030000452651,42.97030000452651,42.97030000452651,42.97030000452651,97.0,0.004176017457586225,0.0,43,43,43,43,43,43,43,43,43,43,43
PUT,/tasks/1809,2,0,8,17.521649999252986,7.974500003911089,27.068799994594883,97.0,0.00835203491517245,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/tasks/1810,1,0,5.818599995109253,5.818599995109253,5.818599995109253,5.818599995109253,90.0,0.004176017457586225,0.0,6,6,6,6,6,6,6,6,6,6,6
PATCH,/tasks/1810,1,0,467.1278000023449,467.1278000023449,467.1278000023449,467.1278000023449,89.0,0.004176017457586225,0.0,470,470,470,470,470,470,470,470,470,470,470
PUT,/tasks/1810,2,0,12,16.376400002627634,11.63720000477042,21.115600000484847,97.0,0.00835203491517245,0.0,21,21,21,21,21,21,21,21,21,21,21
PUT,/tasks/1811,2,0,220.0,424.55265000171494,216.68810000119265,632.4172000022372,97.0,0.00835203491517245,0.0,630,630,630,630,630,630,630,630,630,630,630
PUT,/tasks/1812,2,0,9,9.388999998918734,8.56549999298295,10.212500004854519,97.0,0.00835203491517245,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/tasks/1813,1,0,4.907599999569356,4.907599999569356,4.907599999569356,4.907599999569356,90.0,0.004176017457586225,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/tasks/1814,2,0,5.427199997939169,10.473399997863453,5.427199997939169,15.519599997787736,93.5,0.00835203491517245,0.0,16,16,16,16,16,16,16,16,16,16,16
PUT,/tasks/1814,1,0,12.025199997879099,12.025199997879099,12.025199997879099,12.025199997879099,97.0,0.004176017457586225,0.0,12,12,12,12,12,12,12,12,12,12,12
GET,/tasks/1815,1,0,21.3958999956958,21.3958999956958,21.3958999956958,21.3958999956958,90.0,0.004176017457586225,0.0,21,21,21,21,21,21,21,21,21,21,21
GET,/tasks/1816,1,0,50.49500000313856,50.49500000313856,50.49500000313856,50.49500000313856,90.0,0.004176017457586225,0.0,50,50,50,50,50,50,50,50,50,50,50
